MSSubClass,LotFrontage,LotArea,Street,Alley,LotShape,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,YrSold,TotalSF,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_AllPub,Utilities_NoSeWa,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,MiscFeature_Gar2,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SalePrice,Id
0,3.9889840465642745,8.212025804623437,0.6931471805599453,1,3,0.0,7,4,2007,2007,4.875197323201151,1.0986122886681096,1.6094379124341003,2,1.6094379124341003,1.3862943611198906,6,0.0,1.9459101490553132,0.0,7.2254814727822945,1373.0,0,0.6931471805599453,7.349873704738337,0.0,0.0,7.349873704738337,0.0,0.0,2,0,2,0.6931471805599453,1.0986122886681096,7,1.9459101490553132,1,5,7.60489448081162,0,3.0,660.0,1.791759469228055,1.791759469228055,1.0986122886681096,4.969813299576001,3.044522437723423,0.0,0.0,0.0,0.0,1.3862943611198906,1.6094379124341003,0.0,8,3,7.982416346827733,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,12.066816325306588,1127
5,5.209486152841421,9.586925780533697,0.6931471805599453,1,2,0.0,7,4,2004,2004,0.0,1.0986122886681096,1.6094379124341003,2,1.6094379124341003,0.0,2,7.170888478512505,1.9459101490553132,0.0,5.442417710521793,1530.0,0,0.6931471805599453,7.333676395657684,0.0,0.0,7.333676395657684,1.0,0.0,2,0,3,0.6931471805599453,1.0986122886681096,7,1.9459101490553132,1,2,7.60339933974067,0,3.0,630.0,1.791759469228055,1.791759469228055,1.0986122886681096,4.976733742420574,3.6109179126442243,0.0,0.0,0.0,0.0,1.3862943611198906,1.6094379124341003,0.0,2,1,8.026496938945412,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,12.464587201678082,1128
10,4.0943445622221,9.375600540841843,0.6931471805599453,1,0,0.0,7,4,2004,2005,0.0,1.0986122886681096,1.6094379124341003,2,1.6094379124341003,0.0,6,0.0,1.9459101490553132,0.0,6.742880635791903,847.0,0,0.6931471805599453,6.742880635791903,7.014814351275545,0.0,7.580699752224563,0.0,0.0,2,1,4,0.6931471805599453,1.0986122886681096,8,1.9459101490553132,1,2,7.60339933974067,0,2.0,434.0,1.791759469228055,1.791759469228055,1.0986122886681096,4.61512051684126,3.8918202981106265,0.0,0.0,0.0,0.0,1.3862943611198906,1.6094379124341003,0.0,9,1,7.939871576361883,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,12.278397958261774,1129
15,4.110873864173311,8.881975184248867,0.6931471805599453,0,3,0.0,5,4,1980,1980,5.198497031265826,1.3862943611198906,1.6094379124341003,2,1.6094379124341003,0.6931471805599453,2,6.842683282238422,1.9459101490553132,0.0,0.0,936.0,4,0.6931471805599453,6.842683282238422,0.0,0.0,6.842683282238422,1.0,0.0,1,0,2,0.6931471805599453,1.3862943611198906,4,1.9459101490553132,0,3,7.591357046698551,3,2.0,672.0,1.791759469228055,1.791759469228055,1.0986122886681096,3.912023005428146,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,1.6094379124341003,0.0,10,1,7.5352967024440884,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,11.849404844423074,1130
9,4.189654742026425,8.962519832949532,0.6931471805599453,1,3,0.0,4,2,1928,1950,0.0,1.3862943611198906,1.6094379124341003,4,1.6094379124341003,1.3862943611198906,1,6.434546518787453,1.9459101490553132,0.0,6.2166061010848646,1122.0,4,0.6931471805599453,7.192182058713246,6.483107351457199,0.0,7.591861714889934,1.0,0.0,2,0,4,0.6931471805599453,1.0986122886681096,7,1.3862943611198906,2,5,7.591861714889934,3,2.0,576.0,1.791759469228055,1.791759469228055,1.0986122886681096,6.068425588244111,3.8066624897703196,0.0,0.0,0.0,0.0,1.3862943611198906,1.0986122886681096,0.0,3,3,8.04044688130311,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,11.813037464800539,1131
5,4.1588830833596715,9.279213236262558,0.6931471805599453,1,3,0.0,5,4,1991,1992,0.0,1.3862943611198906,1.6094379124341003,2,1.6094379124341003,1.0986122886681096,1,5.3612921657094255,1.9459101490553132,0.0,6.637258031284457,974.0,4,0.6931471805599453,6.882437470997847,0.0,0.0,6.882437470997847,0.0,0.0,1,0,3,0.6931471805599453,1.3862943611198906,5,1.9459101490553132,0,3,0.0,1,0.0,0.0,1.3862943611198906,1.3862943611198906,1.0986122886681096,0.0,3.367295829986474,0.0,0.0,0.0,0.0,1.3862943611198906,1.0986122886681096,0.0,11,1,7.575071699507561,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,11.44572741040675,1132
11,4.51085950651685,9.200391041122515,0.6931471805599453,1,3,0.0,6,3,1880,1950,0.0,1.3862943611198906,1.6094379124341003,4,1.6094379124341003,1.0986122886681096,6,0.0,1.9459101490553132,0.0,6.9167150203536085,1008.0,4,0.6931471805599453,7.072421900537371,6.940222469119639,0.0,7.701200180857446,0.0,0.0,2,0,5,0.6931471805599453,0.6931471805599453,8,1.9459101490553132,0,3,7.565793282428515,3,1.0,205.0,0.6931471805599453,1.791759469228055,0.0,0.0,3.8918202981106265,0.0,0.0,0.0,0.0,1.3862943611198906,1.6094379124341003,0.0,7,1,8.076826031298808,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,11.674202123168433,1133
10,4.394449154672439,9.19309247856663,0.6931471805599453,1,0,0.0,8,4,1995,1995,0.0,1.0986122886681096,1.6094379124341003,2,1.6094379124341003,1.3862943611198906,2,6.371611847231857,1.9459101490553132,0.0,6.300785794663244,1128.0,0,0.6931471805599453,7.04141166379481,6.778784897685177,0.0,7.611347717403621,0.0,0.0,2,1,3,0.6931471805599453,1.0986122886681096,8,1.9459101490553132,1,5,7.59890045687141,2,2.0,466.0,1.791759469228055,1.791759469228055,1.0986122886681096,0.0,5.049856007249537,0.0,0.0,0.0,0.0,1.3862943611198906,1.6094379124341003,0.0,8,3,8.054840221101024,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,12.386312871189734,1134
10,4.060443010546419,9.07954808172616,0.6931471805599453,1,0,0.0,6,4,1997,1997,0.0,1.3862943611198906,1.6094379124341003,2,1.6094379124341003,0.0,6,0.0,1.9459101490553132,0.0,6.821107472256465,916.0,2,0.6931471805599453,6.821107472256465,6.529418838262226,0.0,7.3783837129967145,0.0,0.0,2,1,3,0.6931471805599453,1.3862943611198906,7,1.9459101490553132,1,5,7.599901959208498,0,2.0,460.0,1.791759469228055,1.791759469228055,1.0986122886681096,4.61512051684126,3.6635616461296463,0.0,0.0,0.0,0.0,1.3862943611198906,1.6094379124341003,0.0,10,1,7.830822995135316,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,12.037659911047468,1135
6,4.110873864173311,8.729235349659273,0.6931471805599453,1,3,0.0,6,4,1926,1950,0.0,1.3862943611198906,1.6094379124341003,4,1.6094379124341003,1.3862943611198906,6,0.0,1.9459101490553132,0.0,6.8679744089702925,960.0,4,0.0,6.894670039433482,0.0,0.0,6.894670039433482,0.0,0.0,1,0,2,0.6931471805599453,1.3862943611198906,5,1.9459101490553132,1,2,7.563719668414366,3,1.0,180.0,1.791759469228055,1.791759469228055,1.0986122886681096,0.0,4.859812404361672,0.0,0.0,0.0,0.0,1.3862943611198906,1.6094379124341003,0.0,7,1,7.5740450053721995,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,11.532737896139919,1136
9,4.394449154672439,9.169622538697624,0.6931471805599453,1,3,0.0,6,4,1950,1950,0.0,1.3862943611198906,1.6094379124341003,4,1.6094379124341003,1.3862943611198906,1,5.638354669333745,1.9459101490553132,0.0,6.6240652277998935,1032.0,4,0.6931471805599453,6.940222469119639,5.3981627015177525,0.0,7.133295954896068,0.0,0.0,1,0,3,0.6931471805599453,1.3862943611198906,6,1.9459101490553132,0,3,7.576097340623111,3,1.0,288.0,1.791759469228055,1.791759469228055,1.0986122886681096,0.0,0.0,4.574710978503383,0.0,0.0,0.0,1.3862943611198906,1.6094379124341003,0.0,6,2,7.734121303328305,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,11.686887175419702,1137
9,4.007333185232471,8.755107121633896,0.6931471805599453,1,3,0.0,5,7,1875,1996,0.0,1.3862943611198906,1.0986122886681096,4,1.6094379124341003,1.3862943611198906,6,0.0,1.9459101490553132,0.0,6.660575149839686,780.0,2,0.0,6.660575149839686,5.484796933490655,0.0,6.928537818164665,0.0,0.0,1,0,2,0.6931471805599453,1.3862943611198906,6,1.9459101490553132,0,3,0.0,1,0.0,0.0,1.3862943611198906,1.3862943611198906,0.0,0.0,0.0,5.176149732573829,0.0,0.0,0.0,1.3862943611198906,1.6094379124341003,0.0,7,4,7.496097345175956,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,11.451060699493427,1138
5,4.31748811353631,9.192176401348512,0.6931471805599453,1,0,0.6931471805599453,6,4,1977,1977,0.0,1.3862943611198906,1.6094379124341003,4,1.6094379124341003,0.6931471805599453,0,7.357556200910353,1.9459101490553132,0.0,0.0,1567.0,4,0.6931471805599453,7.357556200910353,0.0,0.0,7.357556200910353,1.0,0.0,2,0,2,0.6931471805599453,1.0986122886681096,5,1.9459101490553132,2,5,7.589841512182657,2,2.0,714.0,1.791759469228055,1.791759469228055,1.0986122886681096,5.579729825986222,3.4965075614664802,0.0,0.0,0.0,0.0,1.3862943611198906,1.6094379124341003,0.0,7,3,8.050384453067021,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,12.185875040240456,1139
6,4.59511985013459,9.074749717669835,0.6931471805599453,1,0,0.0,5,4,1920,1950,0.0,1.3862943611198906,0.6931471805599453,4,1.6094379124341003,1.3862943611198906,1,6.470799503782602,1.9459101490553132,0.0,5.602118820879701,915.0,4,0.6931471805599453,7.0630481633881725,0.0,0.0,7.0630481633881725,0.0,0.0,1,0,3,0.6931471805599453,1.3862943611198906,6,0.0,1,2,7.587310506022615,3,2.0,495.0,1.791759469228055,1.791759469228055,1.0986122886681096,0.0,0.0,5.37989735354046,0.0,4.844187086458591,0.0,1.3862943611198906,1.6094379124341003,0.0,7,1,7.641564441260972,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,11.87757552297847,1140
5,4.110873864173311,8.902591637374087,0.6931471805599453,1,3,0.0,5,6,1951,1951,0.0,1.3862943611198906,1.6094379124341003,4,1.6094379124341003,1.0986122886681096,0,6.748759547491679,1.9459101490553132,0.0,4.61512051684126,952.0,4,0.6931471805599453,6.859614903654202,0.0,0.0,6.859614903654202,1.0,0.0,1,0,2,0.6931471805599453,1.3862943611198906,4,1.9459101490553132,0,3,7.5953872788539725,3,2.0,840.0,1.791759469228055,1.791759469228055,1.0986122886681096,0.0,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,1.6094379124341003,0.0,8,2,7.552237287560802,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,11.842236406331555,1141
10,4.394449154672439,9.240384493324559,0.6931471805599453,1,0,0.0,5,6,1976,1976,3.8066624897703196,1.3862943611198906,1.0986122886681096,4,1.6094379124341003,1.3862943611198906,0,5.945420608606575,1.9459101490553132,0.0,5.991464547107982,780.0,0,0.6931471805599453,6.9930151229329605,6.660575149839686,0.0,7.533158807455563,1.0,0.0,2,1,4,0.6931471805599453,1.0986122886681096,9,1.9459101490553132,1,5,7.589335823170617,3,2.0,484.0,1.791759469228055,1.791759469228055,1.0986122886681096,6.1070228877422545,4.574710978503383,0.0,0.0,0.0,0.0,1.3862943611198906,1.6094379124341003,0.0,1,3,7.88193748927207,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,12.193498926601634,1142
10,4.356708826689592,9.20693457884135,0.6931471805599453,1,3,0.0,8,4,2006,2007,5.831882477283517,1.0986122886681096,1.6094379124341003,0,1.6094379124341003,0.6931471805599453,2,7.048386408721883,1.9459101490553132,0.0,5.75890177387728,1466.0,0,0.6931471805599453,7.2909747781429814,7.217443431696533,0.0,7.947678571301568,1.0,0.0,3,0,4,0.6931471805599453,1.0986122886681096,11,1.9459101490553132,1,5,7.604396348796338,2,3.0,1052.0,1.791759469228055,1.791759469228055,1.0986122886681096,4.836281906951478,4.976733742420574,0.0,0.0,0.0,0.0,1.3862943611198906,1.6094379124341003,0.0,6,1,8.365206834418355,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,12.959540872420414,1143
5,4.290459441148391,9.105090961257085,0.6931471805599453,1,3,0.0,5,2,1959,1959,0.0,1.3862943611198906,1.6094379124341003,4,1.6094379124341003,1.3862943611198906,2,5.666426688112432,1.9459101490553132,0.0,6.577861357721047,1006.0,4,0.6931471805599453,6.914730892718563,0.0,0.0,6.914730892718563,0.0,0.0,1,0,3,0.6931471805599453,1.3862943611198906,5,1.9459101490553132,0,3,0.0,1,0.0,0.0,1.3862943611198906,1.3862943611198906,1.0986122886681096,0.0,3.2188758248682006,0.0,0.0,0.0,0.0,1.3862943611198906,1.6094379124341003,0.0,9,2,7.607381425639791,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,11.289794413577894,1144
